日期,主队,客队,主队进球,客队进球,比分,参考盘口,实际盘口,预测结果,先进球方,sb_λ_主队初,sb_λ_主队终,sb_λ_客队初,sb_λ_客队终,xl_λ_主队初,xl_λ_主队终,xl_λ_客队初,xl_λ_客队终,odds_fingerprint
2026-6-12,奧達斯,塞雷那,3,1,3:01,-0.25,-0.5,1:01,主队,1.4244785694567,1.479885504900583,1.074007975906551,0.9636353409302898,1.3486617441719897,1.3901160973056936,1.032876256359694,0.9246781107712768,7b6ce1c7da63fda0ae224124ce843248
2026-6-12,曼立聯,黑鎮市足球俱樂部,0,0,0:00,-0.25,-0.25,1:01,无进球,1.5965572319110584,1.560212102817401,1.2678378321203907,1.3031031307663667,1.529847290335938,1.5164825125895494,1.2190161537412776,1.2201596230785634,4a5da7342345b0fc62891583d5309b5d
2026-6-12,曼立聯,臥龍崗狼隊,0,1,0:01,0.0,0.0,1:00,客队,1.3501628568236963,1.3501628568236963,1.4273474240987385,1.4273474240987385,1.2383090851987095,1.3100015904246447,1.4273465083930492,1.3699929665216668,b5639817c6020921c46e1e2882dd24cc
2026-6-12,曼立聯,悉尼聯盟,1,2,1:02,0.5,0.75,1:01,客队,1.1530318472085566,1.1862499847936276,2.1349492764119944,1.9559407889436111,1.180984348610968,1.0588944444519126,2.164977760060115,1.9160300168614468,d274b8743631d9ce3be66b6b918ef9ec
2026-6-12,曼立聯,新南威爾士大學,2,0,2:00,-0.25,-0.5,1:01,主队,1.5117204386720404,1.7986137593162932,1.3877527672775392,1.2098467412777665,1.5458386141118878,1.750169661351121,1.3251638087657212,1.19351691291441,989389e4a51cf130c661e9410d44ac94
2026-6-12,曼立聯,洛克達爾,4,1,4:01,0.5,0.75,1:01,主队,1.2448875574881213,1.032396171547057,1.8167217428188784,1.8314857066143369,1.202127423699387,1.052006450092915,1.741687183433286,1.8921685786194933,c32e1ea37e27ba0f4f21d01fa3105908
2026-6-12,西悉尼流浪者青年隊,悉尼聯盟,0,2,0:02,0.25,0.25,1:01,客队,1.3609640714879592,1.3119868982710232,1.6637149243071503,1.6253456366502794,1.3364260542839623,1.2543421918192523,1.6530518085527202,1.6366935037794683,7256272317c17d4a5fbefceac5f32f23
2026-6-12,黑鎮市足球俱樂部,悉尼聯盟,0,4,0:04,0.25,0.5,1:01,客队,1.3512261558842158,1.2819549021129144,1.994190696038033,1.97849586088864,1.2770443042255335,1.0908272291239474,1.9301002134049696,1.814147767553488,cdaa5072cbc181d3ac9c7ae85fd51f48
2026-6-12,新南威爾士大學,悉尼聯盟,2,0,2:00,0.0,0.5,1:01,主队,1.0699152871622977,1.7819272581278702,1.8944056121757216,1.6491312693137885,1.058247414779251,1.230781229337374,1.8263187459048835,1.7310178811474028,a1ee361f6468e2821dd601f8c99d4a41
2026-6-12,聖喬治aus,悉尼聯盟,1,3,1:03,0.25,0.5,1:01,客队,1.0938745769750615,1.1441282874839207,1.7488725916313574,1.6978082375114258,1.0628795600622132,1.085118853655335,1.6717281834188835,1.646882573986076,8fb605b3966e0c6adb153fa6571b3132
2026-6-12,馬可尼,悉尼fc青年隊,1,1,1:01,-0.5,-0.75,2:01,客队,2.2330797493428194,2.085519439698036,1.0607805923121003,1.2804336255777542,2.151844473503948,2.1016793975339243,1.0047288923741444,1.2110897959541416,353089ffe94a575613f277c9516c81ce
2026-6-12,馬可尼,曼立聯,4,1,4:01,-0.5,-1.0,1:00,主队,2.0124299259576928,1.85773486927679,0.8659594119161641,0.710156749703493,1.9210004343508964,1.84852695562561,0.8055675026824695,0.705852459170606,39dcdfede2c1d57001775b964fe06054
2026-6-12,馬可尼,sd公鹿fc,6,1,6:01,-0.5,-0.75,1:01,主队,2.0674558163628607,1.9640475684172585,1.0531807858883175,1.110038016987143,2.139133473904724,1.967818817869552,0.9326484556179648,1.0608392517498566,1684087bdb850032ad259c1453e2d39a
2026-6-12,馬可尼,萊卡特老虎,2,1,2:01,0.0,0.0,1:01,主队,1.2870648072389157,1.407284546716343,1.4661987915135906,1.518940922295175,1.251425131079123,1.317534363167958,1.4112281718891495,1.3898302405373262,c1ecbb9f62078c7d6420c62c673993aa
2026-6-12,洛克達爾,悉尼fc青年隊,3,0,3:00,-0.25,-0.5,1:01,主队,2.157100783032225,1.805682577947701,1.273907512039805,1.3492760356807378,2.0891654523788,1.835110568190379,1.261692967705042,1.2964691720776669,f703eb5ab89ff80a1525ff072e2c8903
2026-6-12,聖喬治城,悉尼fc青年隊,0,5,0:05,0.0,0.0,1:01,客队,1.4542001390710202,1.354490219307802,1.317242545340987,1.3613923950494278,1.4042444704337886,1.2869078295739222,1.261221443752111,1.351082175390223,c674a6a8b7b8d6bb8014781120ecdf3f
2026-6-12,曼立聯,悉尼fc青年隊,1,1,1:01,0.0,0.0,1:01,主队,1.4973911243516986,1.467832689239834,1.403802939581673,1.3708022572132952,1.4659780742943045,1.444625349486537,1.3770947714243602,1.3590197003680675,398043e0d85c2f51edf123ebccec6b49
2026-6-12,悉尼聯盟,悉尼fc青年隊,1,0,1:00,-0.25,-0.5,1:01,主队,1.8678648579025583,1.8360764741964493,1.1059681521647395,1.3461294165233408,1.874271263367226,1.7081445434381852,1.1503650491553965,1.3237557899818204,7b18e157a885e9fa58bf7dc9a2ee942b
2026-6-12,思比瑞特,悉尼fc青年隊,0,4,0:04,-0.25,-0.5,1:01,客队,1.90078089797728,1.8193691508803105,1.356041289356157,1.343538045179416,1.887736872553781,1.7471532239283631,1.3785713835457398,1.2694701344536623,13648e2fd84ffbed735b1c1fb410ce4b
2026-6-12,坎貝爾市體育館,斯特爾特獅隊,2,0,2:00,-0.25,-0.5,1:01,主队,2.0942395896631427,1.9335121087398024,1.6386841979757458,1.5368660778394252,2.0506079942085025,2.029596652414592,1.5732417555177731,1.5705963812626085,0837809bab7d6b8050f7d21a6a5392c7
2026-6-12,坎貝爾市體育館,克羅伊登國王,1,2,1:02,0.0,-0.25,1:01,客队,2.1284041001321548,1.805454198795356,1.5663193633314365,1.8054541983099188,2.091743758955205,1.872171662396268,1.5254169189824818,1.7443595491985004,50b7265c9ef937150a2ddc60494bccb9
2026-6-12,坎貝爾市體育館,克羅伊登國王,1,1,1:01,-0.25,0.0,1:01,主队,1.974423727291604,2.1212655199232784,2.0292611880168105,1.869596849377426,1.955842567424512,2.053580111569808,1.9558425601823863,1.843720921746084,d5566c1b8af2458d1f3750731cf4245b
2026-6-12,坎貝爾市體育館,白城伍德維爾,2,3,2:03,0.25,0.0,1:02,客队,2.199436267562488,1.6714476343859133,1.5351493604814437,2.0147008624915794,1.7136542363716734,1.8126164545555976,1.8398465090634608,1.940902814538224,187a5d530289d1df995c54136f524fc0
2026-6-12,坎貝爾市體育館,白城伍德維爾,1,6,1:06,0.0,0.0,1:02,主队,1.8319429871212929,1.7341562660587426,1.605057362171413,1.6556018641462955,1.780385724601378,1.672371398990096,1.5527637712886813,1.6533849437013053,db846480e0bf2193cee15d5d27e189f0
2026-6-12,阿德萊德聯青年隊,西托列斯比卡拉,3,0,3:00,0.0,-0.25,1:01,主队,1.964300541518737,1.989985246595828,1.7229170848705095,1.844469123288909,1.913694609934513,1.911148057042488,1.6482503730184694,1.648284695933859,7fd68083b85be6f696e2de5c52ff2b43
2026-6-12,富勒姆聯,西托列斯比卡拉,3,3,3:03,0.5,1.0,1:02,主队,1.2398494033190397,1.354585735120753,2.2705474646272403,2.305278839232112,1.1893349155170745,1.3073408910485462,2.230492685521552,2.237000609612413,b9f09690899df0226ea4bb06509c4c2c
2026-6-12,西阿德萊德,西托列斯比卡拉,1,2,1:02,0.25,0.5,1:02,客队,1.5599723647839343,1.5599723647839343,1.993641300082425,1.993641300082425,1.4472401401273307,1.495108206484594,1.9917321053623087,1.936245467567654,883b27e575ec291499fd1c6aad69a628
2026-6-12,克羅伊登國王,西托列斯比卡拉,4,2,4:02,0.0,0.0,1:01,主队,1.6441184898314962,1.8749454098834024,1.9210873795153705,1.7418536096518409,1.671428047693959,1.8310461311256043,1.8345637352125057,1.79901200492773,89f30aa66964c6e2201c88cdca29996d
2026-6-12,斯特爾特獅隊,西托列斯比卡拉,2,4,2:04,0.0,0.0,1:01,客队,1.752688070503925,1.752688070503925,1.639309632919783,1.639309632919783,1.6818850401107128,1.6708291689273052,1.6048187665036866,1.6071265224815148,e2c12682193b75c1a0d394dcc202d934
2026-6-12,阿德莱科梅兹,帕拉山騎士,4,0,4:00,-0.5,-1.25,2:01,主队,2.426092826839985,2.355661040327905,1.0209008228498435,1.1927258455052188,2.3167464870725705,2.3084282049598106,1.155892784908925,1.1571227997843363,013c2517e20d5788c26e3b8f7945abed
2026-6-12,阿德莱科梅兹,斯特爾特獅隊,2,1,2:01,0.25,0.5,2:01,主队,1.3590493900853942,1.5368660760715502,2.0339629189316444,1.933512108159666,1.341937223072048,1.4501976850786489,1.965079166811604,1.7697667661317995,d61bfdb8942066156bdbb3061f698ba6
2026-6-12,阿德莱科梅兹,普雷福特,1,2,1:02,0.25,0.75,1:02,客队,1.2828725833444528,1.2718462973747415,2.023717879238459,2.014404581818285,1.254767209396625,1.255080754362953,1.9597178229745864,1.946008521332021,67782b0fa99558f90d5cd402f814c910
2026-6-12,阿德莱科梅兹,阿德萊德聯青年隊,0,1,0:01,0.5,1.0,1:02,客队,1.4747052130052176,1.2976357556773526,1.8528443480890324,2.373877080335839,1.4590383878919422,1.2508115050950903,1.802995882820723,2.37670011153696,9fce7f284b17a83045694f7df3919d34
2026-6-12,阿德莱科梅兹,坎貝爾市體育館,0,1,0:01,0.25,0.5,1:01,客队,1.333621471816954,1.4058066172277184,1.8766067568427776,1.8879460867722164,1.324306415897522,1.3198977527116085,1.840515455881177,1.832144292076695,1655ed7bb72862592871d931b55c5a3d
2026-6-12,普雷福特,西阿德萊德,1,4,1:04,-0.5,-1.0,2:01,客队,2.4143567120125704,2.450864389928139,1.2871754047635309,1.3259330089232848,2.366900789805167,2.38713756374484,1.2115558218749,1.1872912335242651,abb519647667306ebca30f099684c665
2026-6-12,帕拉山騎士,西阿德萊德,1,1,1:01,0.75,1.25,0:02,客队,1.0826689820204898,0.905457672616498,2.6591880619259167,2.574521178273104,1.1254855967193973,1.197454434035146,2.534763309144542,2.707596237899021,3651199cce94d9415f5cf8899b6ee66b
2026-6-12,阿德萊德聯青年隊,西阿德萊德,4,0,4:00,-0.25,-0.75,1:01,主队,2.1165970911023484,2.1468691119739463,1.4452275078023111,1.4584331809223885,2.092107630731174,2.1483494964841903,1.452490574111486,1.420719150934815,d88375b294a24bf1ec67c32eefbb8779
2026-6-12,克羅伊登國王,西阿德萊德,1,2,1:02,-0.25,-0.5,1:01,客队,2.035999035755637,1.9023804734913423,1.4192771243024622,1.5928111384826162,1.8999920068567635,1.785983361643865,1.4475044137722184,1.548921535303913,c56302a4a14036bd7f21e2f343a51d11
2026-6-12,阿德萊德城,西阿德萊德,2,1,2:01,-0.75,-1.25,2:00,客队,2.340090209397397,2.198762070876209,0.7458954397792408,0.8824967292733418,2.3252558056938906,2.1563355809333107,0.730465144869393,0.876579721822413,f5814e6953874fc4b9cbe8135dd2034b
2026-6-12,聖胡安,項目51o,1,3,1:03,0.25,0.5,1:01,主队,1.3884066633241283,1.4003890702825157,1.8930405207020533,1.941904634742725,1.2908160167441454,1.3676940891454974,1.6634280641660906,1.7575638931143842,467babb0d63e7d38af958941c1f5aacc
2026-6-12,南韓,捷克,2,1,2:01,0.0,0.0,1:02,客队,1.118189426413832,1.2246363336539683,1.1815451268096762,1.1709865744386467,1.1254941811499797,1.244591992545502,1.1458543751876489,1.1248306608773144,275ee5eabbb75fde20057232917d4736
2026-6-12,曼立聯,悉尼聯盟,1,1,1:01,0.25,0.5,1:01,客队,0.9884867582963862,1.1081180107743518,1.633497353167891,1.5770504245865702,0.9447242445846769,1.0317564116150737,1.5600243947769927,1.4323560862244038,6b1057c3a9fa8ed52857f919f4eb2e12
2026-6-13,加拿大,波斯尼亞,1,1,1:01,-0.25,-0.5,1:00,客队,1.3850242337852976,1.480132920060049,0.9865566632786742,0.853523395633657,1.3735109681888351,1.4808328706308478,1.0274537375406272,0.8805433784192536,85280f6f65e9fdbdffed9f7e983cf528
2026-6-13,馬可尼,悉尼fc青年隊,0,0,0:00,-0.5,-1.25,1:01,无进球,2.258041577716418,2.1609414248733883,0.8449510644703655,0.9286689963415647,2.121882154122809,2.2134153729822046,0.8408712909120349,0.8877670472172013,b04a9707bbb1cdb61671d4c879bc7258
2026-6-13,坎貝爾市體育館,西托列斯比卡拉,1,2,1:02,0.0,0.25,1:01,主队,1.6614988907884696,1.7120422962327138,1.839224549761808,1.8551059467477045,1.622879339360134,1.6448695873405024,1.7960631952510846,1.813858549905076,891cb6cd3528dfc59a11c7dc6327b8dd
2026-6-13,阿德莱科梅兹,西阿德萊德,3,2,3:02,0.0,0.0,1:01,主队,1.563384819909054,1.5877907299143004,1.6055678314552089,1.7061389942980585,1.5291738921370803,1.5751089709669608,1.568606570991845,1.601318041818358,deb6000366891cb8ad0ac09e5eb1b06e
2026-6-13,阿德莱科梅兹,西阿德萊德,3,1,3:01,-0.75,-1.5,1:01,主队,2.3557194977080105,2.239880571572624,0.7532198834493482,0.6876487189758947,2.192280520571887,2.320665700358658,0.6593554286364712,0.5903351769886305,d8377b3feab15131219159a17ae1c99b
2026-6-13,汗騰格裏,卡拉簡迪,0,2,0:02,0.75,1.25,1:02,客队,1.0819863174230078,1.0411794682609778,2.322616164096214,2.304824761410599,1.0310739954193842,1.1212070589832313,2.221865661099053,2.291576118264574,99054ea812d0b75005c00566c16bb3c5
2026-6-13,圖庫姆斯,陶格夫匹爾斯,1,1,1:01,0.0,0.0,1:01,主队,1.3624761808620445,1.4171020056330597,1.4760977362397802,1.4798014686745415,1.4061069510847235,1.4026513588511471,1.3318072767600453,1.5049757652289193,deaeaef3be1927222cde51bb7efeda7a
2026-6-13,fus拉巴特,馬格里布菲斯,1,1,1:01,0.0,0.0,0:01,主队,0.9593847110106556,0.9092677359995516,0.9593847102727138,1.0230908604202542,1.0002651457647485,0.9709427539576668,0.962809241130054,0.9874439320724993,b337e64aee96d59ffd4c00bc06092160
2026-6-13,薩布塔羅提比利錫,斯帕爾fc,1,1,1:01,-0.5,-0.75,1:00,主队,1.8630488109377736,1.6560097831639942,0.8030736073933289,0.814889985098142,1.830173561717229,1.6101394405059692,0.7705938918141543,0.8438070281392988,27990e3f53007c2b2a36553aec3354e9
2026-6-13,奧林匹克薩非,馬拉肯查,1,0,1:00,-0.25,-0.5,1:00,主队,1.2665867007413785,1.404379888411947,0.874959738599781,0.7207055296279004,1.2204200045268103,1.3696966471559404,0.8645624590580304,0.716944472,989c8ba61e67711d175cba8c33b2b1f4
2026-6-13,帕納瓦茲,維爾紐斯投資,1,2,1:02,0.25,0.75,1:01,客队,1.2240587366055495,1.0549191825154691,1.5115832672914842,1.74868738206744,1.1927503492328313,0.9684503576831124,1.4327592146502677,1.6974522473079594,03383e828ecac50b8ca4af10ab665e44
2026-6-13,查普斯,pk35萬塔,0,5,0:05,0.0,0.25,1:01,客队,1.084098325205769,1.2404904665301049,1.2268933900219263,1.4082818524354517,1.069886414210473,1.182522514275611,1.2267880413766794,1.4030612781661322,719f28ed38713c961e97b0ae0fd8fd19
2026-6-13,科特卡,eif埃克納斯,5,1,5:01,-0.5,-1.0,2:01,主队,1.894082182243265,2.015014917262424,0.9394201604705564,1.024687817665793,1.8695369363326937,1.9984976277883584,0.9027947560495936,0.9939714990590724,812602710249a090008a5e816e1ea30d
2026-6-13,格力夫克?,hjs學院,2,2,2:02,0.25,0.25,1:01,客队,1.4867021143972765,1.4493200624583944,1.708949258153475,1.8315382674551344,1.444922753806313,1.453286149261144,1.672817627246986,1.6591255979609958,29b9172a80c3d38206efb12f741ab4e3
2026-6-13,jbk佩特莎亞里,sjk阿卡泰米阿b隊,3,0,3:00,-0.75,-1.25,2:01,主队,2.334677406006397,2.5383219751721944,1.2039437405748044,1.248055463176266,2.3032449880919628,2.467825911807445,1.1764834113419826,1.0842499378274228,2c8559ac3e32b9afba1587bf8f86dcea
2026-6-13,英特杜古b隊,謝斯波利,1,1,1:01,-0.25,-0.5,2:01,主队,2.110053083816047,2.1463317515501963,1.5870897097570211,1.5081755931174792,2.087076844327212,2.153168030533631,1.5426391404885662,1.49535357939526,72126529193dda12fa3a68a29b75f6de
2026-6-13,莎埃帕,古比斯u20,4,3,4:03,-0.75,-1.25,2:01,主队,2.394012805389359,2.477982142036577,1.2137878030278304,1.1756157649692545,2.376432631460987,2.493548559203101,1.162583471438768,1.1697785164649934,8c5a9397679f44927925fdcec358c0be
2026-6-13,利耶柏亞,超級星,2,1,2:01,-0.5,-1.0,2:00,客队,1.816156726699784,2.024624202188066,1.0185058969082674,0.83267324384957,1.7709467918041983,2.002964364988909,0.9594916920931342,0.8805491586443319,e0e34292231efae9e629582e93072d26
2026-6-13,伯希納博布魯伊斯克,波里索夫巴特,1,1,1:01,0.0,0.25,1:01,客队,1.08723104326169,1.1617204919107396,1.3593001173722323,1.3120533403874888,1.006361565374466,1.0920540830187166,1.4108356317704744,1.3411856288036603,e8a8dc205ea605bd0cb68aca4ba39d9b
2026-6-13,hps,奇芬,1,2,1:02,0.25,0.25,1:01,客队,1.4727111489105638,1.5380414637109094,1.725004206101202,1.823633915071518,1.4263496099187378,1.395829502484583,1.6830104810641315,1.7195787088018768,bf81648d5e379392e57ad05187dd6491
2026-06-13,迪祖戈斯,斯奧利埃,4,3,4:3,-0.25,-0.5,1:1,主队,1.7332791428881895,1.795794058184265,1.037001384789337,1.1246803349404155,1.730065069231015,1.6841933742665314,0.8557962361668822,1.0587424704030346,282b47a25df1be3c627033b8a060f262
2026-06-13,烏米亞,皮特奧,2,0,2:0,-0.5,-1.0,2:1,主队,2.188592626328513,2.3080215891898908,1.0388189656857092,1.2713759122055068,2.0986490220621,2.279804544730598,1.0115211007870215,1.1860998126767526,89bbd7caebf0eb539d0e6613dac342a3
2026-06-13,隆德,阿里安娜,1,4,1:4,0.0,-0.25,1:1,客队,1.4050161936270884,1.7177686072975409,1.331783641571315,1.4896441643039957,1.5761961430141451,1.5966008282314368,1.3116540571856636,1.369611735198961,5c714a6bd78b99d80b4cfc32887f2d7a
2026-06-13,梅克內斯,澤馬拉,1,2,1:2,-0.25,-0.5,1:0,客队,1.1177214241069138,1.2469036065148331,0.9313799070192678,0.7969919550406593,1.1147691988298298,1.246675076825737,0.9009381141081898,0.7736202285582783,c282f46ecbb42fd18ba6b8e9a6931925
2026-06-13,dhj哈斯沙尼亞,奧林比亞德車拉,2,2,2:2,0.0,0.0,1:1,客队,1.2510245968931917,1.0922301805069703,0.8934808166791227,1.1270170121658196,1.2204200045268103,1.060030758487457,0.8645624590580304,1.1009268788656608,61ada1d1e3ab2e4473b2b0c70795b9ff
2026-06-13,巴塔米戴拿模,迪拿哥里,3,2,3:2,0.25,0.25,1:1,主队,0.992778002121904,1.1556876718953708,1.5766626628213682,1.413874664734365,0.939265285643489,1.1147969474784465,1.569556738987145,1.3724246881891002,acdc2635d04306dbde90e60dd3b1202b
2026-06-13,維特斯約女足,克里斯提斯塔女足,1,1,1:1,0.25,0.25,1:1,主队,1.253102941041595,1.2566641745105782,1.542165596644084,1.6012709016707736,1.1935591954813825,1.2400479487935698,1.4785742238226924,1.5416207750919455,f96ba7e866425785a59ec9d7960a63f7
2026-06-13,阿爾納賽爾,卡茲瑪,1,2,1:2,0.25,0.25,1:1,客队,1.0836789220194942,1.161286394163506,1.5192855131600531,1.5570254552320058,1.091042448759914,1.1500681903311634,1.4701745297554534,1.523705667674183,be9d6c38b86794a31d85d1cfc26d966a
2026-06-13,沙米亞,al科威特,0,0,0:0,0.5,1.0,0:1,无进球,0.8133585548747044,0.7464841155782791,1.9086123607775545,1.925112907934836,0.784965317339789,0.7495538051029297,1.8633838642973624,1.8743191239452084,f9942a096937d1b458129c89c9cd73d4
2026-06-13,聖巴特里,杜希達聯,2,0,2:0,-0.75,-1.25,1:0,主队,2.1532856220033776,2.08110380068191,0.6094372819948036,0.6907480638501828,2.03103693193473,2.0132885580186906,0.6013946232867557,0.6538919863983613,4cdc6e826e69c1411c25a94f2c641cdc
2026-06-13,德利城,布咸美恩斯,4,1,4:1,0.0,0.0,1:1,客队,1.1398223614128682,1.1638267073623096,1.302854148967405,1.2349784084897746,1.107193762416116,1.1699050812417693,1.2785991373134715,1.1699050819241013,f665bbbf4c4441351f391f1f06c65200
2026-06-13,屈福特聯,施利高流浪,4,0,4:0,-0.25,-0.5,1:0,主队,1.5539051188624105,1.6284085041668648,1.21790704891831,1.083016709320404,1.4638903424934868,1.6168384670775748,1.2089152312605185,1.0613821752241968,7b0b6111e32edbba8402abfd15c15674
2026-06-13,戈爾韋聯,鄧達克,0,1,0:1,0.0,0.0,1:1,客队,1.3780666152205971,1.4933680029066785,1.6175989173731613,1.5290478609176472,1.3909637499243592,1.418559615185172,1.5421278063341295,1.4797493930970371,711ca3505860ffe22634aadd2b46ab63
2026-06-13,費恩夏普,都柏林大學,0,5,0:5,0.5,0.75,1:1,客队,1.1492444929302212,1.093604027925607,1.7556768237796754,1.8462462566456093,1.116103776593771,1.0570573095010098,1.7033152870392698,1.7789607874209816,17ed675c2eeef99ef3219c25ccaffa06
2026-06-13,凱里fc,亞隆城,1,0,1:0,0.0,0.0,1:1,主队,1.3545588631629857,1.218284559031752,1.1570373145924888,1.0726435556834009,1.321780033076524,1.1772050555307605,1.1273769225395252,1.0293098832398828,98fc1a1bb63747c2357ef51179031901
2026-06-13,特瑞特聯,布雷,2,2,2:2,0.0,0.25,1:1,主队,1.0987808391874156,1.3668880620856227,1.7391929978298757,1.5915264820569668,1.0734700908758168,1.3153148444817666,1.6882558628921975,1.5722583849795722,4adb28862d2b0fd04d59e4bb92ddfdfd
2026-06-13,韋克斯福德,曲克城,0,2,0:2,0.25,0.5,1:1,客队,1.008188521468332,1.0784067232757064,1.723631838872888,1.531088930192071,0.9777160446310326,1.0332014163892742,1.6685997480243722,1.5592691538014896,90f390d6857ec0db1620d36f8c7121e2
2026-06-13,候卡爾女足,胡薩維克女足,1,1,1:1,-0.75,-1.25,2:1,主队,2.518881714895184,2.64459678855688,1.1881010524406908,1.2623004767860406,2.5443782845513123,2.5175175654130544,1.131034160291314,1.2390144439095974,38a480c6743047877324479461d6c7a1
2026-06-13,舒爾本,沙姆洛克流浪,2,1,2:1,0.0,0.0,1:1,主队,1.2202827268887024,1.2003530504119375,1.2855998009627756,1.1615343259295945,1.212609257135641,1.1824065429329402,1.2085950767015472,1.1902798242033972,289228312437c249d8e6ed3ebb9b0167
2026-06-13,圖羅杜爾,hk科帕沃古,2,0,2:0,-0.25,-0.5,1:1,主队,2.2039433434849727,1.9437283028706385,1.3829518203179167,1.5596524591580452,2.132939867818016,2.025430619181782,1.389633690583191,1.420867094298691,d45880706c37fe826fa16e16f023b956
2026-06-13,阿簡尼斯,維京古,1,2,1:2,0.5,1.0,1:2,客队,1.1794507229252005,1.3438052647370031,2.589054379209176,2.339655699905895,1.1319376761860758,1.2835971800719088,2.776854044336225,2.3633747808399894,6334183d0835080b09a017880ae62cb0
2026-06-13,戈亞尼恩斯,crb馬瑟歐,3,3,3:3,-0.25,-0.25,1:1,客队,1.3958358118083265,1.4132868629565167,0.987729431692709,1.0135517273287136,1.2964380004337783,1.3821320604326737,1.014218374079299,0.9737660581395424,aacc3ed1cb50c89c62840b9fb0cb5722
2026-06-13,聖馬丁布薩科,維拉多爾米尼,0,2,0:2,0.0,0.0,0:1,客队,1.0304789661114453,0.953597420942448,0.9537819639336952,1.0513010417945432,0.915949177051927,0.907332333314544,0.9877916578422716,0.96394248640851,806f02c7dcb4fc4dbbdd7b0f241e2803
2026-06-13,奧達斯,塞雷那,1,1,1:1,-0.25,-0.5,1:1,客队,1.8022229420408045,1.5883018256033357,1.1804956249348708,1.0936087500461138,1.748189609811875,1.6062992499875477,1.1547691944102834,1.0887638376472808,a407701150614f2ed013c9dabdda205e
2026-06-13,長島騎士,fc摩城二隊,0,0,0:0,0.25,0.5,1:1,无进球,1.4070816389712495,1.3942292303723836,1.9673413473353896,1.8311155058509991,1.3410514513148803,1.431759753806651,1.8437746484368205,1.916335228501132,0ac35e535ba3753e58d92338b371e5fd
2026-06-13,美國,巴拉圭,4,1,4:1,-0.25,-0.5,1:1,主队,1.5078139643895343,1.4156031278209547,1.0914834243163998,0.8754032929440491,1.4696995860770912,1.336678089008342,1.0352047864380325,0.8771658328174411,02c9b771272c63579dc60f0202b8f9df
